model,id,customTags,externalIds,name,uniqueID,externalID,trendID,siteID,connectorID,communication.protocol,communication.API.externalID,communication.BACnet.deviceID,communication.BACnet.objectType,communication.BACnet.objectID,communication.Modbus.dataType,communication.Modbus.registerAddress,communication.Modbus.swap,communication.Modbus.slaveID,communication.Modbus.endian,communication.Modbus.registerType,communication.Modbus.scale,communication.OPCDA.nodeID,communication.OPCUA.nodeID,communication.IoTHub.externalID,description,alternateClassification.projectHaystack,alternateClassification.brickSchema,lastValueTime,unit,validValues.minimum,validValues.maximum,interpolation,totalized,valueExpression,scaleFactor,type,categorizationProperties.HVACMode,categorizationProperties.alarm,categorizationProperties.assetComponent,categorizationProperties.demand,categorizationProperties.effective,categorizationProperties.electricalPhase,categorizationProperties.limit,categorizationProperties.occupancyMode,categorizationProperties.phenomenon,categorizationProperties.position,categorizationProperties.stage,phenomenon,position,assetComponent,hvacMode,stage,occupancyMode,electricalPhase,limit,effective,demand,alarm,tags,trendInterval,displayPriority,enabled,detected,analyticsEnabled
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-31-1-AC_31_1SCHEDULE,,,On  Base Schedule,39a25586-bb8d-45c9-8e06-63ffae981196,#NAME?,d4d4cc01-ca23-425e-8539-02624ae1b0a7,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,time schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""schedule"":true,""time"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-32-1-AC_32_1DISABLEEXFLOWTRACK,,,Disable Exhaust Air Flow Tracking Cmd,33aada66-7312-4e06-91b2-5cb64506d6d3,#NAME?,4043da0d-3f58-4214-bb48-0e0de5732967,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,exhaust air flow disable tracking cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""air"":true,""flow"":true,""cmd"":true,""exhaust"":true,""tracking"":true,""disable"":true}",900,,True,,False
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-32-1-AC_32_1EXAIRFLOWCTLCHOICE,,,Exhaust CVR Air Flow Tracking Mode,9beac26d-8a95-49cc-bc49-dd6868a2dfc5,#NAME?,0595a112-612d-401a-a0d4-0415c6b20a93,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,exhaust air flow control cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""air"":true,""flow"":true,""cmd"":true,""control"":true,""exhaust"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-32-1-AC_32_1FAILMODE,,,Fan Fail Alarm Sensor,ed8aef9f-7034-4cb6-9b65-8203226ffdb4,#NAME?,ee42b2e4-bbb5-4999-a2a8-d24a3ad5193f,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,fan fail action cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""fan"":true,""fail"":true,""action"":true}",900,,True,,False
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-32-1-AC_32_1OVTSCHEDULE,,,Overtime Schedule Cmd,baa4aaef-f2d6-4385-8506-ebb67dca5fee,#NAME?,7d4ff1b4-2a7d-4d11-8355-b384e6bc7323,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,overtime schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""overtime"":true,""schedule"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-32-1-AC_32_1SCHEDULE,,,On  Base Schedule,3141c9a2-34e3-4a83-9eab-e77a7cbc3e6b,#NAME?,9a461d4e-9dd1-4987-bc71-494d0f013687,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,time schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""schedule"":true,""time"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-33-1-AC_33_1DISABLEEXFLOWTRACK,,,Disable Exhaust Air Flow Tracking Cmd,18b59113-820f-4aac-bafb-225b9029fb5c,#NAME?,65187f0f-da42-42f1-8c49-992e7f4841ef,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,exhaust air flow disable tracking cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""air"":true,""flow"":true,""cmd"":true,""exhaust"":true,""tracking"":true,""disable"":true}",900,,True,,False
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-33-1-AC_33_1EXAIRFLOWCTLCHOICE,,,Exhaust CVR Air Flow Tracking Mode,5c48661f-139d-45ea-8468-3594190e4cca,#NAME?,350e6ab8-1161-49a9-8722-d84f200576c2,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,exhaust air flow control cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""air"":true,""flow"":true,""cmd"":true,""control"":true,""exhaust"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-33-1-AC_33_1FAILMODE,,,Fan Fail Alarm Sensor,fd5b4fcf-30b5-4659-b42c-6d6d1e5606fc,#NAME?,79872700-95ea-4174-ac6c-00d68e3cca46,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,fan fail action cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""fan"":true,""fail"":true,""action"":true}",900,,True,,False
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-33-1-AC_33_1OVTSCHEDULE,,,Overtime Schedule Cmd,a430c853-27fe-4f94-9e91-1ca05a9bf4bb,#NAME?,d9a2f0b1-9ea6-494e-bb81-c8a9aeafe44a,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,overtime schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""overtime"":true,""schedule"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-33-1-AC_33_1SCHEDULE,,,On  Base Schedule,56d55b6e-6c28-479a-a907-a094604ef443,#NAME?,3d4fc005-3253-497b-a772-d7b6337482c2,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,time schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""schedule"":true,""time"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-34-1-AC_34_1DISABLEEXFLOWTRACK,,,Disable Exhaust Air Flow Tracking Cmd,f6ee0875-c2e3-4586-997f-1bc33326db2b,#NAME?,fef2b0ce-f2d5-4628-8b73-1e34a5f8b5bb,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,exhaust air flow disable tracking cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""air"":true,""flow"":true,""cmd"":true,""exhaust"":true,""tracking"":true,""disable"":true}",900,,True,,False
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-34-1-AC_34_1EXAIRFLOWCTLCHOICE,,,Exhaust CVR Air Flow Tracking Mode,8208b798-b5c8-491b-b512-84646ad7332c,#NAME?,ef0ce9b7-c143-4ad3-91d2-ae67b8bd403e,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,exhaust air flow control cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""air"":true,""flow"":true,""cmd"":true,""control"":true,""exhaust"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-34-1-AC_34_1FAILMODE,,,Fan Fail Alarm Sensor,79a67c69-f4a7-4dbf-9bf8-aab4c04de4d9,#NAME?,eb7842d1-dec4-4203-b3da-7c29dfadfb6d,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,fan fail action cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""fan"":true,""fail"":true,""action"":true}",900,,True,,False
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-34-1-AC_34_1OVTSCHEDULE,,,Overtime Schedule Cmd,28a8e743-17dc-4f85-8d20-ffe559574e4c,#NAME?,f172e127-7270-4b78-a435-4080c1d3ce78,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,overtime schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""overtime"":true,""schedule"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-34-1-AC_34_1SCHEDULE,,,On  Base Schedule,130cac04-547a-421b-9c3c-f7c2dbd3efa1,#NAME?,67ff67cc-e105-4dec-8b2b-73d06c70e1db,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,time schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""schedule"":true,""time"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-35-1-AC_35_1DISABLEEXFLOWTRACK,,,Disable Exhaust Air Flow Tracking Cmd,13699e3c-1572-4947-8b18-f1368b657030,#NAME?,4e645bee-9eac-4569-b146-98b246e3f38e,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,exhaust air flow disable tracking cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""air"":true,""flow"":true,""cmd"":true,""exhaust"":true,""tracking"":true,""disable"":true}",900,,True,,False
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-35-1-AC_35_1EXAIRFLOWCTLCHOICE,,,Exhaust CVR Air Flow Tracking Mode,10dd0bcb-f72b-447a-b8aa-ad29e23c6119,#NAME?,5aba7eb6-d56d-4070-92ec-1f1187d728c1,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,exhaust air flow control cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""air"":true,""flow"":true,""cmd"":true,""control"":true,""exhaust"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-35-1-AC_35_1FAILMODE,,,Fan Fail Alarm Sensor,a9061cf8-dac8-4164-aafb-3af558eddab5,#NAME?,7006adbc-fee6-4163-ae7e-67027a2edb14,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,fan fail action cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""fan"":true,""fail"":true,""action"":true}",900,,True,,False
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-35-1-AC_35_1OVTSCHEDULE,,,Overtime Schedule Cmd,7663a12e-2d53-4746-a452-df991e4e2a80,#NAME?,d2f37a35-65cb-48d8-b945-0c7282f577e5,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,overtime schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""overtime"":true,""schedule"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-35-1-AC_35_1SCHEDULE,,,"On  Base Schedule ",d53aa4a7-3348-4011-a619-d5c49e59f572,#NAME?,0c666220-0ed9-4255-a806-cdeda1b2cb2e,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,time schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""schedule"":true,""time"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-36-1-AC_36_1DISABLEEXFLOWTRACK,,,Disable Exhaust Air Flow Tracking Cmd,d19baba9-bd73-4c40-896a-d920db4d9e19,#NAME?,4aa66596-2398-46cf-93ab-91b44e1ff8c5,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,exhaust air flow disable tracking cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""air"":true,""flow"":true,""cmd"":true,""exhaust"":true,""tracking"":true,""disable"":true}",900,,True,,False
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-36-1-AC_36_1EXAIRFLOWCTLCHOICE,,,Exhaust CVR Air Flow Tracking Mode,76536add-2e39-44bd-9be3-6c1b9da90764,#NAME?,bd1f4783-edc6-4d0a-9fca-d3d1fc2f8e97,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,exhaust air flow control cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""air"":true,""flow"":true,""cmd"":true,""control"":true,""exhaust"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-36-1-AC_36_1FAILMODE,,,Fan Fail Alarm Sensor,3d39b1e3-6a2f-48e1-8cd0-65c37c3ab757,#NAME?,20dbfada-959c-4493-8977-e34cd162abf1,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,fan fail action cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""fan"":true,""fail"":true,""action"":true}",900,,True,,False
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-36-1-AC_36_1OVTSCHEDULE,,,Overtime Schedule Cmd,7e6270ee-7627-4681-96a8-cc1042fcdf5b,#NAME?,35d44a0a-5262-4947-ae46-5eac6122a878,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,overtime schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""overtime"":true,""schedule"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-36-1-AC_36_1SCHEDULE,,,On  Base Schedule,03b50771-c588-48ef-87f9-827ef54e14a3,#NAME?,93358709-253d-4ed7-b25b-2a65e5904b02,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,time schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""schedule"":true,""time"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-37-1-AC_37_1DISABLEEXFLOWTRACK,,,Disable Exhaust Air Flow Tracking Cmd,903529e9-5387-4f34-8773-95929053c29a,#NAME?,8d010f44-e616-407e-a844-cc8be9e3bd62,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,exhaust air flow disable tracking cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""air"":true,""flow"":true,""cmd"":true,""exhaust"":true,""tracking"":true,""disable"":true}",900,,True,,False
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-37-1-AC_37_1EXAIRFLOWCTLCHOICE,,,Exhaust CVR Air Flow Tracking Mode,0a8d13f4-d914-46a5-b3bb-d8492afad5c6,#NAME?,74e6e032-fca4-4c23-aa80-b97d3d915e6c,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,exhaust air flow control cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""air"":true,""flow"":true,""cmd"":true,""control"":true,""exhaust"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-37-1-AC_37_1FAILMODE,,,Fan Fail Alarm Sensor,db175027-fc1f-4deb-a80b-4a7a3ef41394,#NAME?,12fae81a-f7df-4218-bf59-a2f42478a647,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,fan fail action cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""fan"":true,""fail"":true,""action"":true}",900,,True,,False
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-37-1-AC_37_1OVTSCHEDULE,,,Overtime Schedule Cmd,f60960aa-7993-4537-acc1-3908451e7232,#NAME?,3fe545e9-507c-4c03-bda5-0ba3931b2066,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,overtime schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""overtime"":true,""schedule"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-37-1-AC_37_1SCHEDULE,,,"On  Base Schedule ",da3afde3-3a16-40dd-b4b1-9945b61a864e,#NAME?,ac596846-202d-4e04-96e8-112e5f7f9488,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,time schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""schedule"":true,""time"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-38-1-AC_38_1DISABLEEXFLOWTRACK,,,Disable Exhaust Air Flow Tracking Cmd,4481445f-65e1-482e-8591-724a7147fad7,#NAME?,685126b1-3420-4049-a632-88e5a65467b1,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,exhaust air flow disable tracking cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""air"":true,""flow"":true,""cmd"":true,""exhaust"":true,""tracking"":true,""disable"":true}",900,,True,,False
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-38-1-AC_38_1EXAIRFLOWCTLCHOICE,,,Exhaust CVR Air Flow Tracking Mode,ae5ff769-daad-446a-921a-8184c8e377fc,#NAME?,edf61940-8c35-4c21-aea5-70ed375e0678,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,exhaust air flow control cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""air"":true,""flow"":true,""cmd"":true,""control"":true,""exhaust"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-38-1-AC_38_1FAILMODE,,,Fan Fail Alarm Sensor,99951acf-4064-4bfd-ab78-4a30567b179d,#NAME?,93beba70-173d-469b-87b5-81280f543127,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,fan fail action cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""fan"":true,""fail"":true,""action"":true}",900,,True,,False
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-38-1-AC_38_1OVTSCHEDULE,,,Overtime Schedule Cmd,4896ad15-899d-4afa-a64e-29bc2c0852d7,#NAME?,86df4f58-71f4-4dc7-9019-6eb3c193db35,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,overtime schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""overtime"":true,""schedule"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-38-1-AC_38_1SCHEDULE,,,On  Base Schedule,71ed5a5e-56a2-4df0-8ca6-ed5cb443f4aa,#NAME?,e5323232-d01d-48e0-92ac-44ef66caed3e,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,time schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""schedule"":true,""time"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-38-2-AC_38_2DisableExFlowTrack,,,Disable Exhaust Air Flow Tracking Cmd,8f300977-e5ad-4051-ac6c-138e435b67f8,#NAME?,a10741d6-a435-4e6c-8d77-1f9372ec9d9e,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,exhaust air flow disable tracking cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""air"":true,""flow"":true,""cmd"":true,""exhaust"":true,""tracking"":true,""disable"":true}",900,,True,,False
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-38-2-AC_38_2EXAIRFLOWCTLCHOICE,,,Exhaust CVR Air Flow Tracking Mode,7ae2c340-3509-452a-917e-d1dd6182f035,#NAME?,9a7bb1c2-40d5-4e03-8515-23ec62e511f9,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,exhaust air flow control cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""air"":true,""flow"":true,""cmd"":true,""control"":true,""exhaust"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-38-2-AC_38_2FAILMODE,,,Fan Fail Alarm Sensor,20a3af47-fc29-4a30-8550-e0b912377049,#NAME?,3bb95d33-9cc1-461c-b231-cf10ea474ac8,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,fan fail action cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""fan"":true,""fail"":true,""action"":true}",900,,True,,False
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-38-2-AC_38_2OVTSCHEDULE,,,Overtime Schedule Cmd,95fae919-6196-4e9d-b1c4-cf91eb5fb6bf,#NAME?,cfe6361b-52c1-41f5-bdf4-8463060772b6,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,overtime schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""overtime"":true,""schedule"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-38-2-AC_38_2SCHEDULE,,,"On  Base Schedule ",d1ee0eff-1207-4cd2-83bf-374c77be6b7a,#NAME?,0b744c33-0220-4393-aee7-c4fc7f61c2d7,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,time schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""schedule"":true,""time"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-39-1-AC_39_1DISABLEEXFLOWTRACK,,,Disable Exhaust Air Flow Tracking Cmd,736b062e-eafa-4016-a1a0-c2457e5cd524,#NAME?,8738697f-b582-4e17-a4bc-06f9ea2c31bd,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,exhaust air flow disable tracking cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""air"":true,""flow"":true,""cmd"":true,""exhaust"":true,""tracking"":true,""disable"":true}",900,,True,,False
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-39-1-AC_39_1EXAIRFLOWCTLCHOICE,,,Exhaust CVR Air Flow Tracking Mode,02dd612f-0d61-4ac4-824a-a3ae3ee6562f,#NAME?,a238cc7c-0606-4f81-86d7-0989738d4ba9,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,exhaust air flow control cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""air"":true,""flow"":true,""cmd"":true,""control"":true,""exhaust"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-39-1-AC_39_1FAILMODE,,,Fan Fail Alarm Sensor,04ac0a89-4729-4ea7-ae78-30c8760143c9,#NAME?,a169de37-c88a-42cd-8161-ba90f691bc20,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,fan fail action cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""fan"":true,""fail"":true,""action"":true}",900,,True,,False
dtmi:com:willowinc:Actuator;1,BPY-1MW-AC-39-1-AC_39_1OVTSCHEDULE,,,Overtime Schedule Cmd,563997db-3364-4a4b-aceb-07027d727607,#NAME?,2d436e9a-301c-4566-af80-3f9f4e7feccf,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,overtime schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""overtime"":true,""schedule"":true}",900,,True,,True
